"x","y","island"
-156.95,21.053,"MOL"
-156.95,21.051,"MOL"
-156.94,21.05,"MOL"
-156.94,21.048,"MOL"
-156.94,21.05,"MOL"
-156.93,21.05,"MOL"
-156.93,21.047,"MOL"
-156.93,21.046,"MOL"
-156.93,21.044,"MOL"
-156.92,21.043,"MOL"
-156.92,21.041,"MOL"
-156.91,21.041,"MOL"
-156.91,21.039,"MOL"
-156.9,21.038,"MOL"
-156.9,21.038,"MOL"
-156.89,21.037,"MOL"
-156.89,21.035,"MOL"
-156.89,21.034,"MOL"
-156.88,21.033,"MOL"
-156.88,21.033,"MOL"
-156.87,21.032,"MOL"
-160.19,21.78,"NII"
-160.19,21.784,"NII"
-160.19,21.789,"NII"
-160.19,21.793,"NII"
-160.19,21.797,"NII"
-160.19,21.802,"NII"
-160.19,21.806,"NII"
-160.19,21.81,"NII"
-160.19,21.813,"NII"
-160.18,21.816,"NII"
-160.18,21.819,"NII"
-160.18,21.823,"NII"
-160.17,21.826,"NII"
-160.17,21.831,"NII"
-160.17,21.834,"NII"
-160.17,21.838,"NII"
-160.16,21.842,"NII"
-160.16,21.845,"NII"
-160.16,21.849,"NII"
-160.15,21.852,"NII"
-160.15,21.856,"NII"
-160.15,21.86,"NII"
-160.15,21.862,"NII"
-160.14,21.865,"NII"
-160.14,21.868,"NII"
-160.13,21.869,"NII"
-160.13,21.87,"NII"
-160.12,21.87,"NII"
-160.12,21.87,"NII"
-160.12,21.871,"NII"
-160.11,21.873,"NII"
-160.11,21.873,"NII"
-160.1,21.873,"NII"
-160.1,21.874,"NII"
-160.09,21.875,"NII"
-160.09,21.878,"NII"
-160.08,21.881,"NII"
-160.08,21.883,"NII"
-160.08,21.887,"NII"
-160.07,21.889,"NII"
-160.07,21.892,"NII"
-160.07,21.896,"NII"
-160.07,21.9,"NII"
-160.07,21.904,"NII"
-160.07,21.909,"NII"
-160.07,21.913,"NII"
-160.07,21.917,"NII"
-160.07,21.921,"NII"
-160.07,21.925,"NII"
-160.07,21.93,"NII"
-160.07,21.934,"NII"
-160.07,21.937,"NII"
-160.06,21.939,"NII"
-160.06,21.943,"NII"
-160.06,21.947,"NII"
-160.06,21.951,"NII"
-160.06,21.955,"NII"
-160.06,21.96,"NII"
-160.06,21.964,"NII"
-160.06,21.968,"NII"
-160.05,21.97,"NII"
-160.05,21.974,"NII"
-160.05,21.978,"NII"
-160.05,21.982,"NII"
-160.05,21.986,"NII"
-160.05,21.991,"NII"
-160.05,21.995,"NII"
-160.06,21.998,"NII"
-160.06,22.001,"NII"
-160.06,22.003,"NII"
-160.07,22.006,"NII"
-160.07,22.006,"NII"
-160.08,22.005,"NII"
-160.08,22.007,"NII"
-160.09,22.008,"NII"
-160.09,22.01,"NII"
-160.09,22.012,"NII"
-160.09,22.015,"NII"
-160.09,22.018,"NII"
-160.09,22.022,"NII"
-160.09,22.027,"NII"
-160.09,22.03,"NII"
-160.09,22.031,"NII"
-160.1,22.027,"NII"
-160.1,22.03,"NII"
-160.1,22.026,"NII"
-160.1,22.022,"NII"
-160.1,22.017,"NII"
-160.1,22.013,"NII"
-160.1,22.01,"NII"
-160.1,22.006,"NII"
-160.1,22.002,"NII"
-160.11,21.999,"NII"
-160.11,21.997,"NII"
-160.12,21.994,"NII"
-160.12,21.991,"NII"
-160.12,21.99,"NII"
-160.13,21.991,"NII"
-160.13,21.989,"NII"
-160.13,21.985,"NII"
-160.13,21.98,"NII"
-160.13,21.976,"NII"
-160.13,21.971,"NII"
-160.13,21.967,"NII"
-160.14,21.963,"NII"
-160.14,21.96,"NII"
-160.14,21.958,"NII"
-160.15,21.957,"NII"
-160.15,21.955,"NII"
-160.16,21.952,"NII"
-160.16,21.95,"NII"
-160.17,21.947,"NII"
-160.17,21.946,"NII"
-160.17,21.945,"NII"
-160.18,21.948,"NII"
-160.18,21.952,"NII"
-160.18,21.955,"NII"
-160.18,21.952,"NII"
-160.19,21.948,"NII"
-160.19,21.944,"NII"
-160.19,21.941,"NII"
-160.19,21.938,"NII"
-160.2,21.934,"NII"
-160.2,21.931,"NII"
-160.2,21.927,"NII"
-160.21,21.924,"NII"
-160.21,21.921,"NII"
-160.21,21.917,"NII"
-160.22,21.914,"NII"
-160.22,21.911,"NII"
-160.22,21.908,"NII"
-160.23,21.904,"NII"
-160.23,21.9,"NII"
-160.23,21.896,"NII"
-160.23,21.892,"NII"
-160.23,21.888,"NII"
-160.24,21.885,"NII"
-160.24,21.881,"NII"
-160.24,21.877,"NII"
-160.24,21.872,"NII"
-160.24,21.868,"NII"
-160.24,21.864,"NII"
-160.24,21.86,"NII"
-160.24,21.856,"NII"
-160.25,21.852,"NII"
-160.25,21.848,"NII"
-160.25,21.844,"NII"
-160.25,21.84,"NII"
-160.25,21.835,"NII"
-160.25,21.831,"NII"
-160.25,21.826,"NII"
-160.25,21.822,"NII"
-160.25,21.817,"NII"
-160.25,21.813,"NII"
-160.25,21.808,"NII"
-160.25,21.804,"NII"
-160.25,21.801,"NII"
-160.24,21.799,"NII"
-160.24,21.795,"NII"
-160.24,21.791,"NII"
-160.24,21.787,"NII"
-160.24,21.784,"NII"
-160.23,21.783,"NII"
-160.23,21.782,"NII"
-160.22,21.78,"NII"
-160.22,21.778,"NII"
-160.21,21.776,"NII"
-160.21,21.775,"NII"
-160.2,21.775,"NII"
-157.79,21.252,"OAH"
-157.78,21.255,"OAH"
-157.78,21.256,"OAH"
-157.78,21.257,"OAH"
-157.77,21.259,"OAH"
-157.77,21.261,"OAH"
-157.76,21.26,"OAH"
-157.76,21.261,"OAH"
-157.76,21.263,"OAH"
-157.75,21.264,"OAH"
-157.75,21.263,"OAH"
-157.75,21.266,"OAH"
-157.74,21.264,"OAH"
-157.74,21.264,"OAH"
-157.73,21.264,"OAH"
-157.73,21.266,"OAH"
-157.73,21.264,"OAH"
-157.72,21.263,"OAH"
-157.72,21.262,"OAH"
-157.71,21.261,"OAH"
-157.71,21.259,"OAH"
-157.7,21.259,"OAH"
-157.7,21.259,"OAH"
-157.7,21.261,"OAH"
-157.69,21.263,"OAH"
-157.69,21.266,"OAH"
-157.69,21.269,"OAH"
-157.69,21.272,"OAH"
-157.68,21.276,"OAH"
-157.68,21.278,"OAH"
-157.68,21.28,"OAH"
-157.67,21.28,"OAH"
-157.67,21.283,"OAH"
-157.66,21.284,"OAH"
-157.66,21.282,"OAH"
-157.66,21.286,"OAH"
-157.65,21.286,"OAH"
-157.65,21.289,"OAH"
-157.65,21.292,"OAH"
-157.65,21.296,"OAH"
-157.65,21.3,"OAH"
-157.65,21.304,"OAH"
-157.65,21.309,"OAH"
-157.65,21.313,"OAH"
-157.65,21.314,"OAH"
-157.65,21.318,"OAH"
-157.65,21.322,"OAH"
-157.65,21.326,"OAH"
-157.65,21.33,"OAH"
-157.66,21.332,"OAH"
-157.66,21.331,"OAH"
-157.66,21.334,"OAH"
-157.67,21.332,"OAH"
-157.67,21.336,"OAH"
-157.67,21.34,"OAH"
-157.67,21.344,"OAH"
-157.67,21.348,"OAH"
-157.68,21.352,"OAH"
-157.68,21.356,"OAH"
-157.68,21.36,"OAH"
-157.68,21.364,"OAH"
-157.68,21.366,"OAH"
-157.68,21.366,"OAH"
-157.68,21.37,"OAH"
-157.68,21.37,"OAH"
-157.68,21.374,"OAH"
-157.68,21.378,"OAH"
-157.69,21.382,"OAH"
-157.69,21.386,"OAH"
-157.69,21.39,"OAH"
-157.69,21.394,"OAH"
-157.69,21.397,"OAH"
-157.7,21.401,"OAH"
-157.7,21.404,"OAH"
-157.7,21.407,"OAH"
-157.71,21.41,"OAH"
-157.71,21.412,"OAH"
-157.71,21.415,"OAH"
-157.72,21.416,"OAH"
-157.72,21.417,"OAH"
-157.72,21.42,"OAH"
-157.72,21.423,"OAH"
-157.72,21.428,"OAH"
-157.72,21.432,"OAH"
-157.72,21.436,"OAH"
-157.72,21.439,"OAH"
-157.72,21.443,"OAH"
-157.72,21.447,"OAH"
-157.72,21.452,"OAH"
-157.72,21.456,"OAH"
-157.72,21.46,"OAH"
-157.72,21.462,"OAH"
-157.71,21.467,"OAH"
-157.71,21.471,"OAH"
-157.72,21.474,"OAH"
-157.72,21.473,"OAH"
-157.72,21.47,"OAH"
-157.72,21.465,"OAH"
-157.73,21.463,"OAH"
-157.74,21.462,"OAH"
-157.74,21.462,"OAH"
-157.75,21.463,"OAH"
-157.75,21.463,"OAH"
-157.76,21.464,"OAH"
-157.76,21.467,"OAH"
-157.76,21.468,"OAH"
-157.77,21.469,"OAH"
-157.77,21.467,"OAH"
-157.78,21.47,"OAH"
-157.78,21.474,"OAH"
-157.78,21.477,"OAH"
-157.78,21.48,"OAH"
-157.78,21.484,"OAH"
-157.79,21.486,"OAH"
-157.79,21.49,"OAH"
-157.79,21.493,"OAH"
-157.8,21.497,"OAH"
-157.8,21.501,"OAH"
-157.8,21.505,"OAH"
-157.8,21.507,"OAH"
-157.81,21.511,"OAH"
-157.81,21.514,"OAH"
-157.81,21.512,"OAH"
-157.82,21.511,"OAH"
-157.81,21.512,"OAH"
-157.81,21.515,"OAH"
-157.81,21.519,"OAH"
-157.81,21.523,"OAH"
-157.81,21.525,"OAH"
-157.82,21.528,"OAH"
-157.82,21.532,"OAH"
-157.82,21.536,"OAH"
-157.82,21.541,"OAH"
-157.82,21.545,"OAH"
-157.82,21.549,"OAH"
-157.83,21.553,"OAH"
-157.83,21.556,"OAH"
-157.83,21.559,"OAH"
-157.83,21.562,"OAH"
-157.84,21.565,"OAH"
-157.84,21.568,"OAH"
-157.84,21.571,"OAH"
-157.85,21.572,"OAH"
-157.85,21.573,"OAH"
-157.86,21.572,"OAH"
-157.86,21.575,"OAH"
-157.86,21.579,"OAH"
-157.86,21.581,"OAH"
-157.86,21.584,"OAH"
-157.87,21.586,"OAH"
-157.87,21.583,"OAH"
-157.87,21.582,"OAH"
-157.87,21.586,"OAH"
-157.87,21.59,"OAH"
-157.87,21.594,"OAH"
-157.88,21.598,"OAH"
-157.88,21.601,"OAH"
-157.88,21.604,"OAH"
-157.88,21.608,"OAH"
-157.89,21.611,"OAH"
-157.89,21.614,"OAH"
-157.89,21.617,"OAH"
-157.9,21.619,"OAH"
-157.9,21.616,"OAH"
-157.9,21.617,"OAH"
-157.9,21.621,"OAH"
-157.9,21.625,"OAH"
-157.9,21.629,"OAH"
-157.9,21.633,"OAH"
-157.9,21.637,"OAH"
-157.91,21.64,"OAH"
-157.91,21.643,"OAH"
-157.91,21.647,"OAH"
-157.91,21.65,"OAH"
-157.91,21.654,"OAH"
-157.91,21.658,"OAH"
-157.91,21.662,"OAH"
-157.92,21.665,"OAH"
-157.92,21.669,"OAH"
-157.92,21.674,"OAH"
-157.92,21.678,"OAH"
-157.92,21.681,"OAH"
-157.93,21.685,"OAH"
-157.93,21.688,"OAH"
-157.93,21.692,"OAH"
-157.93,21.695,"OAH"
-157.94,21.698,"OAH"
-157.94,21.701,"OAH"
-157.94,21.704,"OAH"
-157.95,21.707,"OAH"
-157.95,21.71,"OAH"
-157.95,21.711,"OAH"
-157.96,21.713,"OAH"
-157.96,21.715,"OAH"
-157.97,21.715,"OAH"
-157.97,21.716,"OAH"
-157.98,21.717,"OAH"
-157.98,21.717,"OAH"
-157.99,21.717,"OAH"
-157.99,21.716,"OAH"
-158,21.716,"OAH"
-158,21.714,"OAH"
-158,21.712,"OAH"
-158.01,21.713,"OAH"
-158.01,21.71,"OAH"
-158.01,21.709,"OAH"
-158.02,21.708,"OAH"
-158.02,21.706,"OAH"
-158.02,21.704,"OAH"
-158.03,21.702,"OAH"
-158.03,21.699,"OAH"
-158.03,21.697,"OAH"
-158.04,21.694,"OAH"
-158.04,21.69,"OAH"
-158.04,21.687,"OAH"
-158.05,21.687,"OAH"
-158.05,21.684,"OAH"
-158.05,21.682,"OAH"
-158.06,21.678,"OAH"
-158.06,21.675,"OAH"
-158.06,21.671,"OAH"
-158.06,21.669,"OAH"
-158.07,21.666,"OAH"
-158.06,21.663,"OAH"
-158.06,21.659,"OAH"
-158.07,21.656,"OAH"
-158.07,21.652,"OAH"
-158.07,21.648,"OAH"
-158.07,21.643,"OAH"
-158.07,21.641,"OAH"
-158.08,21.638,"OAH"
-158.08,21.637,"OAH"
-158.08,21.633,"OAH"
-158.09,21.63,"OAH"
-158.09,21.629,"OAH"
-158.09,21.627,"OAH"
-158.1,21.624,"OAH"
-158.1,21.621,"OAH"
-158.1,21.618,"OAH"
-158.11,21.615,"OAH"
-158.11,21.612,"OAH"
-158.11,21.608,"OAH"
-158.11,21.604,"OAH"
-158.11,21.6,"OAH"
-158.11,21.601,"OAH"
-158.12,21.603,"OAH"
-158.12,21.602,"OAH"
-158.13,21.599,"OAH"
-158.13,21.598,"OAH"
-158.13,21.595,"OAH"
-158.14,21.595,"OAH"
-158.14,21.595,"OAH"
-158.14,21.593,"OAH"
-158.15,21.591,"OAH"
-158.15,21.59,"OAH"
-158.16,21.589,"OAH"
-158.16,21.589,"OAH"
-158.17,21.59,"OAH"
-158.17,21.591,"OAH"
-158.17,21.59,"OAH"
-158.18,21.59,"OAH"
-158.18,21.591,"OAH"
-158.19,21.591,"OAH"
-158.19,21.592,"OAH"
-158.2,21.591,"OAH"
-158.2,21.591,"OAH"
-158.21,21.592,"OAH"
-158.21,21.591,"OAH"
-158.22,21.591,"OAH"
-158.22,21.59,"OAH"
-158.23,21.59,"OAH"
-158.23,21.588,"OAH"
-158.23,21.589,"OAH"
-158.24,21.588,"OAH"
-158.24,21.588,"OAH"
-158.25,21.587,"OAH"
-158.25,21.586,"OAH"
-158.26,21.585,"OAH"
-158.26,21.584,"OAH"
-158.27,21.582,"OAH"
-158.27,21.581,"OAH"
-158.28,21.58,"OAH"
-158.28,21.58,"OAH"
-158.29,21.578,"OAH"
-158.29,21.577,"OAH"
-158.29,21.574,"OAH"
-158.29,21.572,"OAH"
-158.28,21.571,"OAH"
-158.28,21.569,"OAH"
-158.27,21.567,"OAH"
-158.27,21.565,"OAH"
-158.26,21.562,"OAH"
-158.26,21.559,"OAH"
-158.26,21.555,"OAH"
-158.26,21.552,"OAH"
-158.25,21.549,"OAH"
-158.25,21.545,"OAH"
-158.25,21.542,"OAH"
-158.24,21.54,"OAH"
-158.24,21.538,"OAH"
-158.23,21.535,"OAH"
-158.23,21.531,"OAH"
-158.23,21.526,"OAH"
-158.24,21.522,"OAH"
-158.24,21.518,"OAH"
-158.24,21.514,"OAH"
-158.24,21.509,"OAH"
-158.24,21.505,"OAH"
-158.24,21.501,"OAH"
-158.24,21.496,"OAH"
-158.24,21.492,"OAH"
-158.24,21.488,"OAH"
-158.23,21.484,"OAH"
-158.23,21.48,"OAH"
-158.23,21.477,"OAH"
-158.23,21.473,"OAH"
-158.22,21.469,"OAH"
-158.22,21.466,"OAH"
-158.22,21.461,"OAH"
-158.22,21.457,"OAH"
-158.21,21.455,"OAH"
-158.21,21.454,"OAH"
-158.21,21.451,"OAH"
-158.2,21.447,"OAH"
-158.2,21.444,"OAH"
-158.2,21.44,"OAH"
-158.2,21.436,"OAH"
-158.2,21.432,"OAH"
-158.2,21.428,"OAH"
-158.19,21.427,"OAH"
-158.19,21.424,"OAH"
-158.19,21.42,"OAH"
-158.19,21.415,"OAH"
-158.19,21.411,"OAH"
-158.19,21.407,"OAH"
-158.19,21.403,"OAH"
-158.19,21.399,"OAH"
-158.19,21.395,"OAH"
-158.19,21.392,"OAH"
-158.18,21.391,"OAH"
-158.18,21.391,"OAH"
-158.17,21.391,"OAH"
-158.17,21.39,"OAH"
-158.16,21.388,"OAH"
-158.16,21.387,"OAH"
-158.16,21.384,"OAH"
-158.15,21.38,"OAH"
-158.15,21.376,"OAH"
-158.15,21.374,"OAH"
-158.15,21.37,"OAH"
-158.14,21.367,"OAH"
-158.14,21.363,"OAH"
-158.14,21.359,"OAH"
-158.14,21.355,"OAH"
-158.14,21.35,"OAH"
-158.14,21.347,"OAH"
-158.14,21.343,"OAH"
-158.14,21.338,"OAH"
-158.14,21.334,"OAH"
-158.14,21.33,"OAH"
-158.14,21.326,"OAH"
-158.13,21.322,"OAH"
-158.13,21.319,"OAH"
-158.13,21.315,"OAH"
-158.13,21.311,"OAH"
-158.13,21.307,"OAH"
-158.12,21.303,"OAH"
-158.12,21.299,"OAH"
-158.12,21.296,"OAH"
-158.12,21.292,"OAH"
-158.11,21.289,"OAH"
-158.11,21.286,"OAH"
-158.11,21.283,"OAH"
-158.1,21.279,"OAH"
-158.1,21.278,"OAH"
-158.1,21.276,"OAH"
-158.09,21.278,"OAH"
-158.09,21.28,"OAH"
-158.08,21.282,"OAH"
-158.08,21.282,"OAH"
-158.08,21.283,"OAH"
-158.07,21.284,"OAH"
-158.07,21.288,"OAH"
-158.07,21.288,"OAH"
-158.06,21.289,"OAH"
-158.06,21.288,"OAH"
-158.06,21.284,"OAH"
-158.05,21.285,"OAH"
-158.05,21.286,"OAH"
-158.04,21.287,"OAH"
-158.04,21.287,"OAH"
-158.03,21.288,"OAH"
-158.03,21.29,"OAH"
-158.02,21.292,"OAH"
-158.02,21.293,"OAH"
-158.01,21.294,"OAH"
-158.01,21.293,"OAH"
-158.01,21.292,"OAH"
-158,21.291,"OAH"
-158,21.291,"OAH"
-157.99,21.29,"OAH"
-157.99,21.291,"OAH"
-157.98,21.291,"OAH"
-157.98,21.293,"OAH"
-157.97,21.294,"OAH"
-157.97,21.296,"OAH"
-157.96,21.298,"OAH"
-157.96,21.298,"OAH"
-157.96,21.301,"OAH"
-157.96,21.305,"OAH"
-157.96,21.309,"OAH"
-157.97,21.313,"OAH"
-157.97,21.316,"OAH"
-157.97,21.32,"OAH"
-157.97,21.316,"OAH"
-157.96,21.313,"OAH"
-157.96,21.31,"OAH"
-157.96,21.306,"OAH"
-157.96,21.303,"OAH"
-157.96,21.3,"OAH"
-157.95,21.298,"OAH"
-157.95,21.299,"OAH"
-157.94,21.299,"OAH"
-157.94,21.299,"OAH"
-157.93,21.297,"OAH"
-157.93,21.296,"OAH"
-157.93,21.295,"OAH"
-157.92,21.294,"OAH"
-157.92,21.293,"OAH"
-157.91,21.291,"OAH"
-157.91,21.29,"OAH"
-157.9,21.289,"OAH"
-157.9,21.288,"OAH"
-157.89,21.289,"OAH"
-157.89,21.289,"OAH"
-157.88,21.288,"OAH"
-157.88,21.289,"OAH"
-157.88,21.291,"OAH"
-157.87,21.293,"OAH"
-157.87,21.29,"OAH"
-157.87,21.289,"OAH"
-157.86,21.286,"OAH"
-157.86,21.284,"OAH"
-157.85,21.282,"OAH"
-157.85,21.279,"OAH"
-157.85,21.277,"OAH"
-157.84,21.274,"OAH"
-157.84,21.272,"OAH"
-157.84,21.268,"OAH"
-157.84,21.265,"OAH"
-157.83,21.261,"OAH"
-157.83,21.258,"OAH"
-157.83,21.255,"OAH"
-157.82,21.251,"OAH"
-157.82,21.25,"OAH"
-157.81,21.248,"OAH"
-157.81,21.247,"OAH"
-157.81,21.246,"OAH"
-157.8,21.246,"OAH"
-157.8,21.246,"OAH"
-169.61,-14.19,"OFU"
-169.61,-14.187,"OFU"
-169.61,-14.184,"OFU"
-169.61,-14.181,"OFU"
-169.61,-14.178,"OFU"
-169.61,-14.176,"OFU"
-169.61,-14.173,"OFU"
-169.61,-14.171,"OFU"
-169.61,-14.168,"OFU"
-169.61,-14.166,"OFU"
-169.61,-14.163,"OFU"
-169.61,-14.16,"OFU"
-169.61,-14.158,"OFU"
-169.61,-14.155,"OFU"
-169.61,-14.153,"OFU"
-169.61,-14.152,"OFU"
-169.61,-14.151,"OFU"
-169.61,-14.151,"OFU"
-169.62,-14.152,"OFU"
-169.62,-14.153,"OFU"
-169.62,-14.155,"OFU"
-169.62,-14.157,"OFU"
-169.62,-14.159,"OFU"
-169.62,-14.162,"OFU"
-169.62,-14.163,"OFU"
-169.63,-14.165,"OFU"
-169.63,-14.165,"OFU"
-169.63,-14.165,"OFU"
-169.63,-14.164,"OFU"
-169.63,-14.162,"OFU"
-169.64,-14.16,"OFU"
-169.64,-14.161,"OFU"
-169.64,-14.163,"OFU"
-169.64,-14.165,"OFU"
-169.64,-14.165,"OFU"
-169.65,-14.166,"OFU"
-169.65,-14.165,"OFU"
-169.65,-14.164,"OFU"
-169.65,-14.165,"OFU"
-169.66,-14.165,"OFU"
-169.66,-14.164,"OFU"
-169.66,-14.163,"OFU"
-169.66,-14.163,"OFU"
-169.66,-14.163,"OFU"
-169.67,-14.162,"OFU"
-169.67,-14.161,"OFU"
-169.67,-14.159,"OFU"
-169.67,-14.158,"OFU"
-169.67,-14.158,"OFU"
-169.68,-14.157,"OFU"
-169.68,-14.158,"OFU"
-169.68,-14.158,"OFU"
-169.68,-14.159,"OFU"
-169.68,-14.161,"OFU"
-169.68,-14.164,"OFU"
-169.69,-14.162,"OFU"
-169.69,-14.162,"OFU"
-169.69,-14.163,"OFU"
-169.69,-14.166,"OFU"
-169.69,-14.169,"OFU"
-169.69,-14.17,"OFU"
-169.68,-14.172,"OFU"
-169.68,-14.174,"OFU"
-169.68,-14.174,"OFU"
-169.68,-14.176,"OFU"
-169.68,-14.178,"OFU"
-169.68,-14.18,"OFU"
-169.68,-14.183,"OFU"
-169.68,-14.184,"OFU"
-169.67,-14.186,"OFU"
-169.67,-14.189,"OFU"
-169.67,-14.189,"OFU"
-169.67,-14.188,"OFU"
-169.66,-14.186,"OFU"
-169.66,-14.186,"OFU"
-169.66,-14.185,"OFU"
-169.66,-14.184,"OFU"
-169.65,-14.182,"OFU"
-169.65,-14.18,"OFU"
-169.65,-14.177,"OFU"
-169.65,-14.175,"OFU"
-169.64,-14.174,"OFU"
-169.64,-14.173,"OFU"
-169.64,-14.173,"OFU"
-169.64,-14.172,"OFU"
-169.64,-14.173,"OFU"
-169.63,-14.173,"OFU"
-169.63,-14.174,"OFU"
-169.63,-14.175,"OFU"
-169.63,-14.176,"OFU"
-169.63,-14.178,"OFU"
-169.63,-14.181,"OFU"
-169.63,-14.183,"OFU"
-169.62,-14.185,"OFU"
-169.62,-14.187,"OFU"
-169.62,-14.189,"OFU"
-169.62,-14.19,"OFU"
-169.62,-14.192,"OFU"
-169.61,-14.193,"OFU"
145.81,18.16,"PAG"
145.8,18.163,"PAG"
145.8,18.164,"PAG"
145.8,18.166,"PAG"
145.8,18.168,"PAG"
145.79,18.168,"PAG"
145.79,18.168,"PAG"
145.79,18.169,"PAG"
145.79,18.17,"PAG"
145.78,18.17,"PAG"
145.78,18.171,"PAG"
145.78,18.169,"PAG"
145.77,18.169,"PAG"
145.77,18.168,"PAG"
145.77,18.166,"PAG"
145.76,18.165,"PAG"
145.76,18.163,"PAG"
145.76,18.162,"PAG"
145.76,18.161,"PAG"
145.76,18.158,"PAG"
145.76,18.155,"PAG"
145.75,18.152,"PAG"
145.75,18.15,"PAG"
145.75,18.147,"PAG"
145.75,18.144,"PAG"
145.76,18.143,"PAG"
145.76,18.14,"PAG"
145.76,18.136,"PAG"
145.76,18.133,"PAG"
145.76,18.129,"PAG"
145.76,18.129,"PAG"
145.75,18.126,"PAG"
145.76,18.123,"PAG"
145.75,18.12,"PAG"
145.75,18.116,"PAG"
145.75,18.114,"PAG"
145.75,18.111,"PAG"
145.76,18.109,"PAG"
145.75,18.107,"PAG"
145.76,18.103,"PAG"
145.75,18.101,"PAG"
145.75,18.098,"PAG"
145.75,18.096,"PAG"
145.75,18.095,"PAG"
145.74,18.094,"PAG"
145.74,18.092,"PAG"
145.74,18.089,"PAG"
145.74,18.087,"PAG"
145.73,18.086,"PAG"
145.73,18.086,"PAG"
145.73,18.087,"PAG"
145.73,18.086,"PAG"
145.73,18.086,"PAG"
145.72,18.084,"PAG"
145.72,18.083,"PAG"
145.72,18.08,"PAG"
145.72,18.076,"PAG"
145.71,18.072,"PAG"
145.71,18.069,"PAG"
145.71,18.067,"PAG"
145.71,18.065,"PAG"
145.71,18.062,"PAG"
145.71,18.059,"PAG"
145.71,18.055,"PAG"
145.71,18.051,"PAG"
145.71,18.05,"PAG"
145.71,18.048,"PAG"
145.71,18.046,"PAG"
145.71,18.044,"PAG"
145.71,18.042,"PAG"
145.71,18.042,"PAG"
145.72,18.044,"PAG"
145.72,18.045,"PAG"
145.72,18.046,"PAG"
145.73,18.048,"PAG"
145.73,18.047,"PAG"
145.73,18.049,"PAG"
145.73,18.051,"PAG"
145.74,18.054,"PAG"
145.74,18.054,"PAG"
145.74,18.055,"PAG"
145.74,18.058,"PAG"
145.74,18.062,"PAG"
145.74,18.063,"PAG"
145.75,18.067,"PAG"
145.75,18.07,"PAG"
145.75,18.073,"PAG"
145.75,18.074,"PAG"
145.75,18.078,"PAG"
145.75,18.08,"PAG"
145.76,18.083,"PAG"
145.76,18.085,"PAG"
145.76,18.086,"PAG"
145.76,18.089,"PAG"
145.76,18.09,"PAG"
145.76,18.092,"PAG"
145.76,18.094,"PAG"
145.76,18.095,"PAG"
145.77,18.098,"PAG"
145.77,18.101,"PAG"
145.77,18.101,"PAG"
145.77,18.101,"PAG"
145.78,18.104,"PAG"
145.78,18.106,"PAG"
145.78,18.107,"PAG"
145.78,18.108,"PAG"
145.79,18.106,"PAG"
145.79,18.105,"PAG"
145.79,18.104,"PAG"
145.79,18.102,"PAG"
145.79,18.1,"PAG"
145.8,18.101,"PAG"
145.8,18.104,"PAG"
145.8,18.107,"PAG"
145.8,18.109,"PAG"
145.8,18.112,"PAG"
145.8,18.116,"PAG"
145.8,18.119,"PAG"
145.81,18.123,"PAG"
145.81,18.127,"PAG"
145.81,18.131,"PAG"
145.81,18.134,"PAG"
145.81,18.139,"PAG"
145.81,18.143,"PAG"
145.81,18.148,"PAG"
145.81,18.152,"PAG"
-162.12,5.866,"PAL"
-162.12,5.8666,"PAL"
-162.11,5.8665,"PAL"
-162.11,5.8663,"PAL"
-162.1,5.8663,"PAL"
-162.1,5.8666,"PAL"
-162.1,5.8673,"PAL"
-162.09,5.8683,"PAL"
-162.09,5.8696,"PAL"
-162.08,5.8698,"PAL"
-162.08,5.8697,"PAL"
-162.07,5.8692,"PAL"
-162.07,5.8679,"PAL"
-162.06,5.8672,"PAL"
-162.06,5.8664,"PAL"
-162.06,5.8661,"PAL"
-162.05,5.8663,"PAL"
-162.05,5.8659,"PAL"
-162.04,5.8656,"PAL"
-162.04,5.8648,"PAL"
-162.03,5.8645,"PAL"
-162.03,5.8641,"PAL"
-162.03,5.8632,"PAL"
-162.02,5.8636,"PAL"
-162.02,5.8634,"PAL"
-162.02,5.8616,"PAL"
-162.01,5.864,"PAL"
-162.01,5.8658,"PAL"
-162.01,5.868,"PAL"
-162.01,5.8705,"PAL"
-162.01,5.8742,"PAL"
-162.01,5.8761,"PAL"
-162.01,5.8774,"PAL"
-162.02,5.8785,"PAL"
-162.02,5.8794,"PAL"
-162.02,5.8794,"PAL"
-162.03,5.8801,"PAL"
-162.03,5.8816,"PAL"
-162.03,5.8831,"PAL"
-162.04,5.8845,"PAL"
-162.04,5.8868,"PAL"
-162.05,5.8893,"PAL"
-162.05,5.8917,"PAL"
-162.05,5.8943,"PAL"
-162.06,5.8964,"PAL"
-162.06,5.8981,"PAL"
-162.07,5.8989,"PAL"
-162.07,5.899,"PAL"
-162.08,5.8985,"PAL"
-162.08,5.8966,"PAL"
-162.08,5.8956,"PAL"
-162.09,5.8966,"PAL"
-162.09,5.8979,"PAL"
-162.1,5.8976,"PAL"
-162.1,5.8974,"PAL"
-162.11,5.8972,"PAL"
-162.11,5.897,"PAL"
-162.12,5.8968,"PAL"
-162.12,5.8966,"PAL"
-162.12,5.8968,"PAL"
-162.13,5.897,"PAL"
-162.13,5.897,"PAL"
-162.14,5.8969,"PAL"
-162.14,5.8964,"PAL"
-162.14,5.8967,"PAL"
-162.15,5.8965,"PAL"
-162.15,5.8946,"PAL"
